episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
9094,42.11311121341001,45.0,3,0.33776986598968506,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14549,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9595931785885887,0.04615760801660967,7456
9095,37.88543673576326,40.851461533256646,3,0.3401317000389099,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9597670755720372,0.045013415272792935,-1
9096,41.66318247343267,44.54268292682927,3,0.3419734835624695,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14533,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9573972115592481,0.046234591870096396,7611
9097,37.88381126882023,40.85113674808851,3,0.33974432945251465,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.954614085958632,0.050448062098148866,-1
9098,42.11884271690052,45.0,3,0.3370106518268585,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14535,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9634162570027079,0.040957214372408283,7966
9099,37.73173363804036,40.69869772369826,3,0.33657634258270264,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9525556732828896,0.05666778086776311,-1
9100,37.38029027007534,40.348535331114185,3,0.34024620056152344,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9492871033906177,0.055460649146453635,-1
9101,42.11922217552279,45.0,3,0.3479710817337036,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14533,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9528600424878708,0.052401473522294954,7994
9102,41.96556126809324,44.84756097560975,3,0.3358910083770752,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14535,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9552329239792043,0.050927386593254985,8243
9103,-3.3293872773431734,-0.4481707317073166,1,0.3465946763753891,0.007265546595497223,0.8564453125,0.8564453125,0.004256737249551439,0.004256737249551439,0.0,0.0,0.0,0.0,59,0,14533,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9515317088731995,0.05755006560728204,8047
9104,41.6532499069341,44.54268292682927,3,0.3451905846595764,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14557,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9537643826883979,0.050948410402512634,7310
9105,37.88209040782374,40.85081196292036,3,0.33815446496009827,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9526897636351587,0.05247011134412074,-1
9106,-4.1062464986244365,-1.1341463414634139,1,0.3441576659679413,0.0,0.84765625,0.84765625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9560827305252237,0.04687837417778615,-1
9107,37.22646533592622,40.19593391413987,3,0.34315618872642517,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9562609198446245,0.04704704718553521,-1
9108,41.963181160467165,44.84756097560975,3,0.3268284201622009,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14545,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9527746846213802,0.05207788722296123,7562
9109,38.08030336016669,41.04869772369826,3,0.33842483162879944,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9556685925090704,0.05068232975854406,-1
9110,37.72958000143628,40.69837293853011,3,0.3416454792022705,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9581259258188276,0.04772369151789676,-1
9111,41.95860758389417,44.84756097560975,3,0.330484539270401,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14557,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9529061914522982,0.05283366553818234,7362
9112,38.232008242663646,41.20081196292036,3,0.3350711762905121,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9545728341882279,0.04996848000854853,-1
9113,37.73085428332079,40.698535331114186,3,0.33438634872436523,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9568076995251059,0.048926370585081896,-1
9114,41.955098881573626,44.84756097560975,3,0.33797362446784973,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14565,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9532155669923336,0.05047626358175198,7344
9115,37.53153288930746,40.500649570336286,3,0.33956509828567505,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9459979169465793,0.06203702320039084,-1
9116,41.65668096929372,44.54268292682927,3,0.3375784158706665,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14551,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9532018978582285,0.04948592049243016,7543
9117,37.92879904676851,40.896258699308014,3,0.3422260582447052,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9520857231412906,0.05496157835543275,-1
9118,37.57676310867591,40.546096306723946,3,0.3372642397880554,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9586773376704948,0.0462855250673024,-1
9119,42.106880764473374,45.0,3,0.33925628662109375,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14567,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.95240090155704,0.05484465345648617,7684
9120,38.2353817530927,41.201299140672575,3,0.3373263478279114,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9561405770148931,0.05107022760814706,-1
9121,38.23003263633081,41.200487177752215,3,0.33558374643325806,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9587111608117477,0.046241566315131814,-1
9122,37.88093490622162,40.85081196292036,3,0.3426448404788971,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9541091983510727,0.04922890130404823,-1
9123,42.120285730701504,45.0,3,0.33944493532180786,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14531,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9590104943665665,0.044732214119881375,8223
9124,37.52705215418039,40.49983760741593,3,0.33780795335769653,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9488122697541884,0.05686353676335079,-1
9125,17.685097511073753,20.569504603894497,2,0.3343687206506729,0.01178471293918026,0.8701171875,0.8701171875,0.010472466108167586,0.010472466108167586,0.0004724661081675855,0.0004724661081675855,0.0017847129391802604,0.04939783512989408,59,0,14549,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9559992097741565,0.05087923360172736,7387
9126,37.37893077542249,40.348210545946046,3,0.34366968274116516,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9480719679183681,0.05815235135848146,-1
9127,41.963039997262925,44.84756097560975,3,0.3444276750087738,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14543,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9527920106169102,0.052811906877227636,7456
9128,-3.710097796746698,-0.8292682926829262,1,0.3480953574180603,0.0,0.8515625,0.8515625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14533,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9510967540006433,0.05736043892392626,8043
9129,38.23157397545368,41.20081196292036,3,0.34288907051086426,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9540227647208971,0.05057337548231313,-1
9130,41.968248781187384,44.84756097560975,3,0.3249692916870117,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14529,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9520028958040053,0.052748198739175654,7797
9131,41.64985041381491,44.54268292682927,3,0.33299052715301514,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14567,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9550575083768987,0.0512932264464054,7300
9132,42.12365821742421,45.0,3,0.3296692967414856,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14523,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9539516931470939,0.051873404636040475,7943
9133,37.532024231251604,40.50081196292036,3,0.33219027519226074,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9513740068212136,0.05624857719030988,-1
9134,38.08108718099621,41.04869772369826,3,0.34079694747924805,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9579666693744304,0.048108479846883496,-1
9135,42.120162763415216,45.0,3,0.3370267152786255,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14529,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9561924223368922,0.05002115285241987,8175
9136,37.37812190924443,40.34804815336197,3,0.342827707529068,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9589270211383917,0.047018654184716645,-1
9137,37.92458318649279,40.89560912897173,3,0.3383140563964844,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.954248213812702,0.05117694205233475,-1
9138,41.96490337335639,44.84756097560975,3,0.3436677157878876,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14537,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9590573696956874,0.046008338478823185,8123
9139,38.23218964334271,41.20081196292036,3,0.34098881483078003,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9567721243345559,0.048824923266352176,-1
9140,37.38317729532637,40.34918490145048,3,0.32978442311286926,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9518769643460899,0.053836473749300034,-1
9141,38.58057198387211,41.55064957033629,3,0.3422105312347412,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9599977157002387,0.04516102978966922,-1
9142,42.11683017967949,45.0,3,0.334464430809021,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14541,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9647515826781232,0.03995206741762172,7631
9143,37.540082922185,40.501948711008865,3,0.33738991618156433,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14755,True,12,1,radius1,False,1,0.0016666666666666668,0.9066666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9598436804644409,0.046532777704446145,-1
9144,37.42308263410673,40.39333249716556,3,0.3470880091190338,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9541857333933642,0.050985796564696075,-1
9145,37.73452211893904,40.69918490145048,3,0.339179664850235,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9538562660009512,0.05172898305519013,-1
9146,38.07679227378395,41.0478857607779,3,0.3375537395477295,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9506014309581277,0.05392348677084063,-1
9147,37.5345849823812,40.501136748088506,3,0.3430473208427429,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9517735482970705,0.05471651826968379,-1
9148,-3.190519188436591,-0.2195121951219508,1,0.34286341071128845,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9543061375733726,0.05100956072593759,-1
9149,37.580912889631854,40.546096306723946,3,0.34493857622146606,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9588002603804243,0.04522694215518631,-1
9150,18.034732054214516,20.913783007708638,2,0.33741819113492966,0.005059508467083662,0.8740234375,0.8740234375,0.010101641047645118,0.010101641047645118,0.00010164104764511829,0.00010164104764511829,0.0,0.009997480096241143,59,0,14529,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9551771936470773,0.05139086535689382,7631
9151,37.73104336113294,40.69886011628233,3,0.3454221189022064,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,1,0.0016666666666666668,0.9083333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9427253535657804,0.0626273465353518,-1
9152,38.08194748695303,41.04869772369826,3,0.339910626411438,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9566737767392612,0.049373191927151644,-1
9153,41.81291838010992,44.69512195121951,3,0.34422191977500916,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14543,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.94826880971379,0.05688378214181985,7674
9154,37.22860658159143,40.19642109189209,3,0.34016236662864685,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9465930760006621,0.06777612464935596,-1
9155,-3.104736280572753,-0.2195121951219508,1,0.3396308124065399,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14547,True,12,1,radius1,False,1,0.0016666666666666668,0.905,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9555563565732382,0.049983989409969315,7479
9156,37.728563550005894,40.69837293853011,3,0.3429412245750427,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,1,0.0016666666666666668,0.9033333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9623710902373599,0.04306340960931971,-1
9157,-3.1022739488841466,-0.2195121951219508,1,0.34314078092575073,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14537,True,12,1,radius1,False,1,0.0016666666666666668,0.9033333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9467841165325419,0.060954085541384206,7515
9158,41.95952746924633,44.84756097560975,3,0.3393186926841736,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14555,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9033333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9577229045564083,0.046734612894974485,7456
9159,38.23569199221437,41.201299140672575,3,0.3389135003089905,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,1,0.0016666666666666668,0.9033333333333333,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9594217198163305,0.04777106627898739,-1
9160,42.121419460547266,45.0,3,0.3394029438495636,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14525,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9016666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9505638438652241,0.054195211168429076,8175
9161,37.378702639381196,40.34804815336197,3,0.33520403504371643,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,1,0.0016666666666666668,0.9016666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.946370753080949,0.059974792836173275,-1
9162,41.9670732570432,44.84756097560975,3,0.3349539637565613,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14531,True,12,1,radius1|validation_required,False,1,0.0016666666666666668,0.9016666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9549296008972559,0.05018201954513129,8175
9163,37.428625822914476,40.393982067501845,3,0.3434889018535614,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,1,0.0016666666666666668,0.9016666666666666,0,3,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9558978278709352,0.05191698991582111,-1
